provider,name,chosen_solution,replicate,success,duration,total_decisions,unique_decisions
AlphabeticalComplete,random-110-6,0,2,true,3077,344,344
AlphabeticalRelevant,random-170-2,0,2,true,6501,98,98
AlphabeticalRelevant,random-160-10,0,2,true,7851,118,118
AlphabeticalComplete,random-80-2,0,2,true,1944,252,252
AlphabeticalComplete,random-190-8,0,2,true,8523,559,559
AlphabeticalComplete,random-130-6,0,2,true,4287,384,384
AlphabeticalUnsound,random-120-10,0,1,true,521,690,690
AlphabeticalRelevant,random-90-4,0,0,true,1836,70,70
AlphabeticalRelevant,random-80-2,0,0,true,1909,98,98
AlphabeticalUnsound,random-180-6,0,0,true,1219,1032,1032
AlphabeticalUnsound,random-160-6,0,1,true,975,936,936
AlphabeticalUnsound,random-120-10,0,2,true,520,690,690
AlphabeticalRelevant,random-130-3,0,0,false,6895,118,118
AlphabeticalUnsound,random-180-10,0,1,true,1119,1002,1002
AlphabeticalUnsound,random-170-9,0,0,true,1041,996,996
AlphabeticalComplete,random-130-2,0,0,true,5170,418,418
AlphabeticalUnsound,random-160-2,0,0,true,1064,858,858
AlphabeticalRelevant,random-180-5,0,1,true,3460,72,72
AlphabeticalComplete,random-80-6,0,2,true,1505,216,216
AlphabeticalUnsound,random-160-6,0,2,true,974,936,936
AlphabeticalComplete,random-120-3,0,0,true,3866,331,331
AlphabeticalComplete,random-170-5,0,0,true,7408,510,510
AlphabeticalRelevant,random-150-6,0,2,false,8547,137,137
AlphabeticalRelevant,random-90-3,0,0,true,2805,97,97
AlphabeticalUnsound,random-180-6,0,1,true,1222,1032,1032
AlphabeticalRelevant,random-90-9,0,0,true,2132,41,41
AlphabeticalRelevant,random-110-5,0,2,true,4687,134,134
AlphabeticalUnsound,random-180-10,0,2,true,1115,1002,1002
AlphabeticalUnsound,random-170-9,0,1,true,1045,996,996
AlphabeticalRelevant,random-90-4,0,1,true,1838,70,70
AlphabeticalRelevant,random-160-3,0,0,true,10294,175,175
AlphabeticalUnsound,random-160-2,0,1,true,1066,858,858
AlphabeticalComplete,random-130-4,0,0,true,4670,385,385
AlphabeticalRelevant,random-120-4,0,1,true,7142,172,172
AlphabeticalRelevant,random-200-9,0,1,false,19613,177,177
AlphabeticalUnsound,random-150-8,0,0,true,807,852,852
AlphabeticalRelevant,random-80-2,0,1,true,1903,98,98
AlphabeticalUnsound,random-150-7,0,0,true,876,888,888
AlphabeticalRelevant,random-100-3,0,0,false,2717,162,162
AlphabeticalRelevant,random-170-8,0,1,true,11480,114,114
AlphabeticalRelevant,random-80-6,0,0,true,1613,50,50
AlphabeticalUnsound,random-180-6,0,2,true,1224,1032,1032
AlphabeticalUnsound,random-170-9,0,2,true,1037,996,996
AlphabeticalRelevant,random-130-10,0,2,true,6902,118,118
AlphabeticalComplete,random-200-8,0,0,true,8759,559,559
AlphabeticalUnsound,random-150-8,0,1,true,807,852,852
AlphabeticalRelevant,random-180-4,0,1,true,3301,41,41
AlphabeticalUnsound,random-160-2,0,2,true,1065,858,858
AlphabeticalComplete,random-160-4,0,0,true,6963,470,470
AlphabeticalUnsound,random-150-7,0,1,true,874,888,888
AlphabeticalRelevant,random-120-7,0,2,true,3890,47,47
AlphabeticalRelevant,random-160-3,0,1,true,10289,175,175
AlphabeticalComplete,random-180-4,0,1,true,7947,479,479
AlphabeticalRelevant,random-90-4,0,2,true,1838,70,70
AlphabeticalUnsound,random-120-8,0,0,true,517,660,660
AlphabeticalUnsound,random-150-8,0,2,true,807,852,852
AlphabeticalRelevant,random-190-9,0,1,false,10179,120,120
AlphabeticalRelevant,random-90-9,0,1,true,2130,41,41
AlphabeticalComplete,random-120-10,0,0,true,3324,361,361
AlphabeticalUnsound,random-150-7,0,2,true,871,888,888
AlphabeticalUnsound,random-90-5,0,0,true,314,528,528
AlphabeticalRelevant,random-170-3,0,1,true,17482,235,235
AlphabeticalUnsound,random-80-7,0,0,true,242,462,462
AlphabeticalRelevant,random-80-2,0,2,true,1900,98,98
AlphabeticalRelevant,random-90-3,0,1,true,2811,97,97
AlphabeticalUnsound,random-120-8,0,1,true,517,660,660
AlphabeticalRelevant,random-190-8,0,0,true,8966,71,71
AlphabeticalRelevant,random-80-6,0,1,true,1620,50,50
AlphabeticalUnsound,random-80-7,0,1,true,242,462,462
AlphabeticalComplete,random-160-7,0,0,true,6133,486,486
AlphabeticalUnsound,random-90-5,0,1,true,314,528,528
AlphabeticalRelevant,random-180-5,0,2,true,3460,72,72
AlphabeticalRelevant,random-170-4,0,0,true,19419,263,263
AlphabeticalUnsound,random-100-5,0,0,true,383,570,570
AlphabeticalRelevant,random-90-3,0,2,true,2825,97,97
AlphabeticalUnsound,random-80-7,0,2,true,244,462,462
AlphabeticalComplete,random-190-4,0,2,true,9426,564,564
AlphabeticalUnsound,random-90-5,0,2,true,315,528,528
AlphabeticalUnsound,random-100-4,0,0,true,431,594,594
AlphabeticalUnsound,random-120-8,0,2,true,519,660,660
AlphabeticalRelevant,random-150-4,0,2,true,7406,107,107
AlphabeticalUnsound,random-100-5,0,1,true,385,570,570
AlphabeticalRelevant,random-160-6,0,0,true,2853,90,90
AlphabeticalRelevant,random-100-3,0,1,false,2716,162,162
AlphabeticalUnsound,random-100-4,0,1,true,427,594,594
AlphabeticalRelevant,random-200-6,0,0,true,25396,164,164
AlphabeticalComplete,random-120-3,0,1,true,3881,331,331
AlphabeticalUnsound,random-100-5,0,2,true,383,570,570
AlphabeticalComplete,random-170-6,0,1,true,6881,486,486
AlphabeticalRelevant,random-110-6,0,0,true,5749,148,148
AlphabeticalRelevant,random-160-5,0,2,true,9518,116,116
AlphabeticalUnsound,random-100-4,0,2,true,426,594,594
AlphabeticalUnsound,random-150-5,0,0,true,852,852,852
AlphabeticalUnsound,random-180-2,0,0,true,1470,1056,1056
AlphabeticalRelevant,random-80-6,0,2,true,1616,50,50
AlphabeticalComplete,random-160-6,0,0,true,6278,487,487
AlphabeticalRelevant,random-190-3,0,0,true,12961,134,134
AlphabeticalRelevant,random-90-9,0,2,true,2148,41,41
AlphabeticalComplete,random-130-2,0,1,true,5189,418,418
AlphabeticalComplete,random-80-7,0,0,true,1550,222,222
AlphabeticalRelevant,random-180-4,0,2,true,3290,41,41
AlphabeticalRelevant,random-200-7,0,0,true,15461,116,116
AlphabeticalRelevant,random-130-6,0,0,true,6276,110,110
AlphabeticalRelevant,random-200-5,0,0,true,13279,141,141
AlphabeticalRelevant,random-190-9,0,2,false,10187,120,120
AlphabeticalUnsound,random-150-5,0,1,true,860,852,852
AlphabeticalUnsound,random-120-5,0,0,true,560,666,666
AlphabeticalComplete,random-130-4,0,1,true,4679,385,385
AlphabeticalComplete,random-90-5,0,0,true,2005,269,269
AlphabeticalComplete,random-170-9,0,0,true,6688,485,485
AlphabeticalRelevant,random-200-3,0,1,true,23208,173,173
AlphabeticalUnsound,random-120-5,0,1,true,560,666,666
AlphabeticalUnsound,random-150-9,0,0,true,845,894,894
AlphabeticalComplete,random-120-10,0,1,true,3333,361,361
AlphabeticalUnsound,random-120-5,0,2,true,558,666,666
AlphabeticalUnsound,random-180-2,0,1,true,1472,1056,1056
AlphabeticalUnsound,random-150-5,0,2,true,852,852,852
AlphabeticalComplete,random-100-4,0,0,true,2801,334,334
AlphabeticalRelevant,random-130-3,0,1,false,6917,118,118
AlphabeticalComplete,random-80-7,0,1,true,1536,222,222
AlphabeticalComplete,random-100-5,0,0,true,2473,287,287
AlphabeticalRelevant,random-100-3,0,2,false,2745,162,162
AlphabeticalRelevant,random-160-6,0,1,true,2864,90,90
AlphabeticalUnsound,random-150-9,0,1,true,838,894,894
AlphabeticalComplete,random-200-6,0,2,true,10055,585,585
AlphabeticalRelevant,random-190-3,0,1,true,12959,134,134
AlphabeticalComplete,random-120-8,0,0,true,3305,322,322
AlphabeticalUnsound,random-140-4,0,0,true,789,816,816
AlphabeticalRelevant,random-180-8,0,2,true,8837,82,82
AlphabeticalUnsound,random-120-9,0,0,true,522,678,678
AlphabeticalRelevant,random-200-7,0,1,true,15301,116,116
AlphabeticalUnsound,random-170-7,0,0,true,1142,1014,1014
AlphabeticalComplete,random-150-7,0,0,true,5699,463,463
AlphabeticalComplete,random-90-5,0,1,true,2016,269,269
AlphabeticalUnsound,random-150-9,0,2,true,841,894,894
AlphabeticalUnsound,random-180-2,0,2,true,1463,1056,1056
AlphabeticalComplete,random-170-5,0,1,true,7437,510,510
AlphabeticalRelevant,random-170-5,0,0,false,10002,117,117
AlphabeticalUnsound,random-120-9,0,1,true,531,678,678
AlphabeticalUnsound,random-120-9,0,2,true,521,678,678
AlphabeticalUnsound,random-140-4,0,1,true,788,816,816
AlphabeticalComplete,random-150-8,0,0,true,5186,406,406
AlphabeticalRelevant,random-100-4,0,0,true,3469,155,155
AlphabeticalComplete,random-180-10,0,0,true,7223,483,483
AlphabeticalRelevant,random-180-3,0,1,false,12144,178,178
AlphabeticalComplete,random-120-3,0,2,true,3881,331,331
AlphabeticalComplete,random-80-7,0,2,true,1531,222,222
AlphabeticalRelevant,random-120-4,0,2,true,7144,172,172
AlphabeticalComplete,random-190-2,0,2,true,11109,617,617
AlphabeticalUnsound,random-170-7,0,1,true,1142,1014,1014
AlphabeticalUnsound,random-140-4,0,2,true,785,816,816
AlphabeticalComplete,random-100-4,0,1,true,2812,334,334
AlphabeticalRelevant,random-190-7,0,0,true,21752,196,196
AlphabeticalComplete,random-120-5,0,0,true,3734,346,346
AlphabeticalComplete,random-160-4,0,1,true,6963,470,470
AlphabeticalComplete,random-100-5,0,1,true,2464,287,287
AlphabeticalComplete,random-160-2,0,0,true,7210,444,444
AlphabeticalRelevant,random-130-3,0,2,false,6888,118,118
AlphabeticalComplete,random-160-7,0,1,true,6133,486,486
AlphabeticalRelevant,random-190-10,0,1,true,15158,134,134
AlphabeticalComplete,random-120-10,0,2,true,3345,361,361
AlphabeticalComplete,random-160-6,0,1,true,6323,487,487
AlphabeticalRelevant,random-160-6,0,2,true,2869,90,90
AlphabeticalComplete,random-90-5,0,2,true,2007,269,269
AlphabeticalComplete,random-180-6,0,0,true,7962,525,525
AlphabeticalUnsound,random-170-7,0,2,true,1143,1014,1014
AlphabeticalRelevant,random-110-6,0,1,true,5779,148,148
AlphabeticalComplete,random-130-2,0,2,true,5171,418,418
AlphabeticalComplete,random-130-4,0,2,true,4685,385,385
AlphabeticalComplete,random-120-8,0,1,true,3308,322,322
AlphabeticalRelevant,random-200-2,0,1,true,20308,86,86
AlphabeticalComplete,random-200-8,0,1,true,8741,559,559
AlphabeticalComplete,random-120-9,0,0,true,3347,324,324
AlphabeticalComplete,random-180-4,0,2,true,7971,479,479
AlphabeticalRelevant,random-80-7,0,0,true,2468,85,85
AlphabeticalRelevant,random-190-8,0,1,true,8944,71,71
AlphabeticalComplete,random-150-5,0,0,true,5516,446,446
AlphabeticalComplete,random-170-6,0,2,true,6857,486,486
AlphabeticalRelevant,random-160-3,0,2,true,10324,175,175
AlphabeticalRelevant,random-100-4,0,1,true,3472,155,155
AlphabeticalRelevant,random-130-6,0,1,true,6285,110,110
AlphabeticalComplete,random-100-4,0,2,true,2811,334,334
AlphabeticalComplete,random-100-5,0,2,true,2474,287,287
AlphabeticalRelevant,random-130-2,0,0,false,5399,124,124
AlphabeticalRelevant,random-120-3,0,0,true,3927,80,80
AlphabeticalComplete,random-170-9,0,1,true,6689,485,485
AlphabeticalComplete,random-120-5,0,1,true,3719,346,346
AlphabeticalRelevant,random-90-5,0,0,true,3099,128,128
AlphabeticalRelevant,random-130-4,0,0,false,4427,63,63
AlphabeticalRelevant,random-170-8,0,2,true,11478,114,114
AlphabeticalRelevant,random-150-7,0,0,false,9975,139,139
AlphabeticalComplete,random-150-8,0,1,true,5193,406,406
AlphabeticalRelevant,random-80-7,0,1,true,2484,85,85
AlphabeticalComplete,random-150-9,0,0,true,5401,425,425
AlphabeticalRelevant,random-120-10,0,0,true,3681,97,97
AlphabeticalComplete,random-150-7,0,1,true,5697,463,463
AlphabeticalComplete,random-120-8,0,2,true,3304,322,322
AlphabeticalComplete,random-150-7,0,2,true,5714,463,463
AlphabeticalRelevant,random-130-2,0,1,false,5425,124,124
AlphabeticalComplete,random-140-4,0,0,true,5100,443,443
AlphabeticalUnsound,random-100-7,0,0,true,344,528,528
AlphabeticalComplete,random-120-9,0,1,true,3351,324,324
AlphabeticalRelevant,random-120-8,0,0,true,4291,76,76
AlphabeticalRelevant,random-190-4,0,0,true,10458,158,158
AlphabeticalRelevant,random-120-10,0,1,true,3734,97,97
AlphabeticalUnsound,random-100-7,0,1,true,345,528,528
AlphabeticalRelevant,random-200-4,0,1,true,25525,222,222
AlphabeticalUnsound,random-100-7,0,2,true,344,528,528
AlphabeticalRelevant,random-200-8,0,0,true,9889,99,99
AlphabeticalRelevant,random-100-4,0,2,true,3475,155,155
AlphabeticalRelevant,random-150-7,0,1,false,9976,139,139
AlphabeticalComplete,random-180-10,0,1,true,7227,483,483
AlphabeticalComplete,random-170-5,0,2,true,7438,510,510
AlphabeticalRelevant,random-100-5,0,0,true,3672,106,106
AlphabeticalUnsound,random-130-9,0,0,true,594,726,726
AlphabeticalRelevant,random-80-7,0,2,true,2481,85,85
AlphabeticalComplete,random-160-7,0,2,true,6165,486,486
AlphabeticalUnsound,random-80-8,0,0,true,239,456,456
AlphabeticalRelevant,random-90-5,0,1,true,3101,128,128
AlphabeticalComplete,random-160-6,0,2,true,6307,487,487
AlphabeticalRelevant,random-120-3,0,1,true,3928,80,80
AlphabeticalComplete,random-160-4,0,2,true,6986,470,470
AlphabeticalRelevant,random-110-6,0,2,true,5790,148,148
AlphabeticalUnsound,random-130-9,0,1,true,599,726,726
AlphabeticalRelevant,random-200-3,0,2,true,23185,173,173
AlphabeticalUnsound,random-80-8,0,1,true,238,456,456
AlphabeticalRelevant,random-130-4,0,1,false,4438,63,63
AlphabeticalComplete,random-120-9,0,2,true,3348,324,324
AlphabeticalUnsound,random-80-8,0,2,true,238,456,456
AlphabeticalUnsound,random-110-7,0,0,true,465,630,630
AlphabeticalUnsound,random-80-9,0,0,true,240,450,450
AlphabeticalComplete,random-160-2,0,1,true,7198,444,444
AlphabeticalComplete,random-120-5,0,2,true,3733,346,346
AlphabeticalComplete,random-150-5,0,1,true,5518,446,446
AlphabeticalUnsound,random-130-9,0,2,true,592,726,726
AlphabeticalUnsound,random-80-9,0,1,true,239,450,450
AlphabeticalRelevant,random-120-10,0,2,true,3696,97,97
AlphabeticalComplete,random-100-7,0,0,true,2184,260,260
AlphabeticalUnsound,random-110-7,0,1,true,467,630,630
AlphabeticalUnsound,random-80-9,0,2,true,239,450,450
AlphabeticalRelevant,random-120-9,0,0,true,5074,52,52
AlphabeticalUnsound,random-160-8,0,0,true,964,954,954
AlphabeticalComplete,random-170-7,0,0,true,7437,484,484
AlphabeticalUnsound,random-110-7,0,2,true,462,630,630
AlphabeticalComplete,random-180-2,0,0,true,9681,558,558
AlphabeticalComplete,random-180-6,0,1,true,7983,525,525
AlphabeticalRelevant,random-130-6,0,2,true,6288,110,110
AlphabeticalRelevant,random-170-5,0,1,false,10030,117,117
AlphabeticalComplete,random-80-8,0,0,true,1544,226,226
AlphabeticalRelevant,random-90-5,0,2,true,3103,128,128
AlphabeticalUnsound,random-160-8,0,1,true,963,954,954
AlphabeticalRelevant,random-120-8,0,1,true,4293,76,76
AlphabeticalComplete,random-150-8,0,2,true,5205,406,406
AlphabeticalComplete,random-80-9,0,0,true,1527,235,235
AlphabeticalUnsound,random-130-7,0,0,true,641,768,768
AlphabeticalComplete,random-150-9,0,1,true,5426,425,425
AlphabeticalRelevant,random-200-9,0,2,false,19701,177,177
AlphabeticalRelevant,random-200-5,0,1,true,13368,141,141
AlphabeticalComplete,random-140-4,0,1,true,5108,443,443
AlphabeticalComplete,random-100-7,0,1,true,2183,260,260
AlphabeticalUnsound,random-160-8,0,2,true,977,954,954
AlphabeticalRelevant,random-100-5,0,1,true,3679,106,106
AlphabeticalComplete,random-170-9,0,2,true,6687,485,485
AlphabeticalComplete,random-180-2,0,1,true,9678,558,558
AlphabeticalUnsound,random-100-6,0,0,true,361,546,546
AlphabeticalRelevant,random-130-2,0,2,false,5437,124,124
AlphabeticalUnsound,random-130-7,0,1,true,643,768,768
AlphabeticalUnsound,random-140-2,0,0,true,853,762,762
AlphabeticalComplete,random-200-8,0,2,true,8745,559,559
AlphabeticalUnsound,random-100-6,0,1,true,361,546,546
AlphabeticalComplete,random-80-8,0,1,true,1535,226,226
AlphabeticalRelevant,random-190-2,0,0,true,33908,255,255
AlphabeticalRelevant,random-130-4,0,2,false,4429,63,63
AlphabeticalRelevant,random-190-8,0,2,true,8940,71,71
AlphabeticalUnsound,random-130-7,0,2,true,642,768,768
AlphabeticalUnsound,random-100-6,0,2,true,362,546,546
AlphabeticalRelevant,random-120-3,0,2,true,3925,80,80
AlphabeticalComplete,random-80-9,0,1,true,1527,235,235
AlphabeticalRelevant,random-190-3,0,2,true,12982,134,134
AlphabeticalUnsound,random-140-2,0,1,true,854,762,762
AlphabeticalRelevant,random-190-10,0,2,true,15251,134,134
AlphabeticalRelevant,random-180-3,0,2,false,12133,178,178
AlphabeticalComplete,random-110-7,0,0,true,2989,309,309
AlphabeticalRelevant,random-170-7,0,0,true,9902,69,69
AlphabeticalComplete,random-130-9,0,0,true,3789,344,344
AlphabeticalRelevant,random-80-8,0,0,true,1332,46,46
AlphabeticalRelevant,random-170-3,0,2,true,17536,235,235
AlphabeticalRelevant,random-200-8,0,1,true,9938,99,99
AlphabeticalComplete,random-170-7,0,1,true,7443,484,484
AlphabeticalRelevant,random-170-6,0,0,true,9636,104,104
AlphabeticalUnsound,random-140-2,0,2,true,853,762,762
AlphabeticalUnsound,random-140-8,0,0,true,714,804,804
AlphabeticalComplete,random-80-8,0,2,true,1532,226,226
AlphabeticalRelevant,random-120-5,0,0,true,4549,103,103
AlphabeticalComplete,random-100-7,0,2,true,2184,260,260
AlphabeticalUnsound,random-90-10,0,0,true,298,516,516
AlphabeticalComplete,random-100-6,0,0,true,2335,281,281
AlphabeticalComplete,random-80-9,0,2,true,1528,235,235
AlphabeticalUnsound,random-140-8,0,1,true,714,804,804
AlphabeticalUnsound,random-90-10,0,1,true,312,516,516
AlphabeticalRelevant,random-80-8,0,1,true,1325,46,46
AlphabeticalUnsound,random-90-10,0,2,true,299,516,516
AlphabeticalComplete,random-150-5,0,2,true,5531,446,446
AlphabeticalRelevant,random-160-7,0,0,false,6377,118,118
AlphabeticalRelevant,random-120-9,0,1,true,5079,52,52
AlphabeticalRelevant,random-100-6,0,0,true,2125,69,69
AlphabeticalUnsound,random-140-8,0,2,true,714,804,804
AlphabeticalRelevant,random-200-7,0,2,true,15383,116,116
AlphabeticalRelevant,random-180-10,0,0,true,11117,80,80
AlphabeticalComplete,random-180-10,0,2,true,7165,483,483
AlphabeticalRelevant,random-120-8,0,2,true,4294,76,76
AlphabeticalComplete,random-180-2,0,2,true,9677,558,558
AlphabeticalRelevant,random-100-5,0,2,true,3681,106,106
AlphabeticalRelevant,random-200-5,0,2,true,13440,141,141
AlphabeticalComplete,random-100-6,0,1,true,2323,281,281
AlphabeticalRelevant,random-170-4,0,1,true,19566,263,263
AlphabeticalRelevant,random-80-8,0,2,true,1326,46,46
AlphabeticalUnsound,random-150-10,0,0,true,801,840,840
AlphabeticalUnsound,random-130-8,0,0,true,649,756,756
AlphabeticalComplete,random-110-7,0,1,true,2989,309,309
AlphabeticalRelevant,random-150-7,0,2,false,9963,139,139
AlphabeticalRelevant,random-80-9,0,0,true,2171,100,100
AlphabeticalComplete,random-160-2,0,2,true,7233,444,444
AlphabeticalComplete,random-100-6,0,2,true,2334,281,281
AlphabeticalUnsound,random-140-9,0,0,true,748,834,834
AlphabeticalRelevant,random-160-2,0,0,false,7885,120,120
AlphabeticalComplete,random-90-10,0,0,true,1946,257,257
AlphabeticalRelevant,random-100-7,0,0,true,2705,54,54
AlphabeticalRelevant,random-170-7,0,1,true,9900,69,69
AlphabeticalUnsound,random-130-8,0,1,true,656,756,756
AlphabeticalComplete,random-130-7,0,0,true,4098,373,373
AlphabeticalUnsound,random-150-10,0,1,true,795,840,840
AlphabeticalComplete,random-150-9,0,2,true,5408,425,425
AlphabeticalComplete,random-140-4,0,2,true,5114,443,443
AlphabeticalRelevant,random-170-7,0,2,true,9967,69,69
AlphabeticalComplete,random-130-9,0,1,true,3860,344,344
AlphabeticalRelevant,random-160-7,0,1,false,6362,118,118
AlphabeticalUnsound,random-140-10,0,0,true,722,834,834
AlphabeticalRelevant,random-100-6,0,1,true,2120,69,69
AlphabeticalUnsound,random-140-9,0,1,true,748,834,834
AlphabeticalUnsound,random-130-8,0,2,true,658,756,756
AlphabeticalRelevant,random-190-4,0,1,true,10455,158,158
AlphabeticalRelevant,random-90-10,0,0,true,1994,65,65
AlphabeticalUnsound,random-150-10,0,2,true,799,840,840
AlphabeticalRelevant,random-160-4,0,0,true,8808,96,96
AlphabeticalComplete,random-90-10,0,1,true,1896,257,257
AlphabeticalComplete,random-160-8,0,0,true,6360,498,498
AlphabeticalUnsound,random-140-10,0,1,true,718,834,834
AlphabeticalUnsound,random-140-9,0,2,true,748,834,834
AlphabeticalUnsound,random-140-6,0,0,true,684,744,744
AlphabeticalRelevant,random-120-5,0,1,true,4398,103,103
AlphabeticalComplete,random-180-6,0,2,true,8010,525,525
AlphabeticalRelevant,random-160-7,0,2,false,6404,118,118
AlphabeticalRelevant,random-110-7,0,0,false,3754,76,76
AlphabeticalRelevant,random-80-9,0,1,true,2171,100,100
AlphabeticalUnsound,random-140-10,0,2,true,720,834,834
AlphabeticalUnsound,random-140-6,0,1,true,684,744,744
AlphabeticalRelevant,random-90-10,0,1,true,2022,65,65
AlphabeticalRelevant,random-180-10,0,1,true,11124,80,80
AlphabeticalRelevant,random-150-8,0,0,true,8695,67,67
AlphabeticalComplete,random-160-8,0,1,true,6374,498,498
AlphabeticalComplete,random-110-7,0,2,true,2999,309,309
AlphabeticalUnsound,random-140-5,0,0,true,792,834,834
AlphabeticalRelevant,random-90-10,0,2,true,2008,65,65
AlphabeticalRelevant,random-160-8,0,0,true,6847,106,106
AlphabeticalRelevant,random-100-6,0,2,true,2118,69,69
AlphabeticalUnsound,random-140-3,0,0,true,807,792,792
AlphabeticalRelevant,random-100-7,0,1,true,2704,54,54
AlphabeticalRelevant,random-190-4,0,2,true,10477,158,158
AlphabeticalUnsound,random-140-6,0,2,true,684,744,744
AlphabeticalComplete,random-90-10,0,2,true,1879,257,257
AlphabeticalComplete,random-140-2,0,0,true,5948,435,435
AlphabeticalRelevant,random-120-5,0,2,true,4472,103,103
AlphabeticalComplete,random-140-8,0,0,true,4569,384,384
AlphabeticalComplete,random-170-7,0,2,true,7464,484,484
AlphabeticalRelevant,random-170-9,0,0,true,7969,89,89
AlphabeticalUnsound,random-150-2,0,0,true,906,756,756
AlphabeticalRelevant,random-120-9,0,2,true,5079,52,52
AlphabeticalUnsound,random-140-5,0,1,true,793,834,834
AlphabeticalUnsound,random-140-3,0,1,true,808,792,792
AlphabeticalRelevant,random-170-5,0,2,false,10164,117,117
AlphabeticalUnsound,random-140-7,0,0,true,686,774,774
AlphabeticalRelevant,random-170-9,0,1,true,7960,89,89
AlphabeticalUnsound,random-100-8,0,0,true,282,450,450
AlphabeticalUnsound,random-150-2,0,1,true,904,756,756
AlphabeticalRelevant,random-180-6,0,0,true,10069,102,102
AlphabeticalRelevant,random-170-9,0,2,true,7949,89,89
AlphabeticalRelevant,random-80-9,0,2,true,2173,100,100
AlphabeticalUnsound,random-100-8,0,1,true,286,450,450
AlphabeticalComplete,random-130-7,0,1,true,4100,373,373
AlphabeticalComplete,random-130-9,0,2,true,3803,344,344
AlphabeticalUnsound,random-140-5,0,2,true,791,834,834
AlphabeticalRelevant,random-190-7,0,1,true,21910,196,196
AlphabeticalComplete,random-130-8,0,0,true,4314,403,403
AlphabeticalUnsound,random-140-3,0,2,true,805,792,792
AlphabeticalUnsound,random-140-7,0,1,true,691,774,774
AlphabeticalUnsound,random-100-8,0,2,true,286,450,450
AlphabeticalUnsound,random-140-7,0,2,true,690,774,774
AlphabeticalUnsound,random-150-2,0,2,true,904,756,756
AlphabeticalRelevant,random-100-7,0,2,true,2705,54,54
AlphabeticalRelevant,random-150-8,0,1,true,8704,67,67
AlphabeticalRelevant,random-140-4,0,0,true,5288,190,190
AlphabeticalRelevant,random-110-7,0,1,false,3661,76,76
AlphabeticalComplete,random-130-8,0,1,true,4197,403,403
AlphabeticalRelevant,random-180-2,0,0,true,21816,183,183
AlphabeticalComplete,random-150-10,0,0,true,5065,413,413
AlphabeticalRelevant,random-200-6,0,1,true,25637,164,164
AlphabeticalRelevant,random-180-6,0,1,true,10066,102,102
AlphabeticalRelevant,random-160-8,0,1,true,6919,106,106
AlphabeticalRelevant,random-200-6,0,2,true,25424,164,164
AlphabeticalRelevant,random-160-8,0,2,true,6905,106,106
AlphabeticalComplete,random-140-9,0,0,true,4784,430,430
AlphabeticalComplete,random-100-8,0,0,true,1860,239,239
AlphabeticalRelevant,random-150-2,0,0,true,3615,121,121
AlphabeticalRelevant,random-110-7,0,2,false,3665,76,76
AlphabeticalComplete,random-140-10,0,0,true,4579,392,392
AlphabeticalRelevant,random-170-6,0,1,true,9666,104,104
AlphabeticalRelevant,random-150-9,0,0,true,13844,130,130
AlphabeticalRelevant,random-200-8,0,2,true,9972,99,99
AlphabeticalRelevant,random-150-5,0,0,true,8834,162,162
AlphabeticalRelevant,random-190-7,0,2,true,21924,196,196
AlphabeticalRelevant,random-200-2,0,2,true,20366,86,86
AlphabeticalRelevant,random-130-8,0,0,true,6479,133,133
AlphabeticalComplete,random-140-6,0,0,true,4381,368,368
AlphabeticalComplete,random-140-7,0,0,true,4376,392,392
AlphabeticalRelevant,random-160-2,0,1,false,7892,120,120
AlphabeticalComplete,random-140-8,0,1,true,4570,384,384
AlphabeticalComplete,random-140-8,0,2,true,4591,384,384
AlphabeticalRelevant,random-130-7,0,0,true,6622,74,74
AlphabeticalComplete,random-130-7,0,2,true,4103,373,373
AlphabeticalComplete,random-100-8,0,1,true,1855,239,239
AlphabeticalRelevant,random-150-2,0,1,true,3611,121,121
AlphabeticalRelevant,random-140-6,0,0,true,5518,86,86
AlphabeticalRelevant,random-130-9,0,0,true,6116,81,81
AlphabeticalRelevant,random-100-8,0,0,true,2032,84,84
AlphabeticalRelevant,random-150-8,0,2,true,8670,67,67
AlphabeticalComplete,random-140-6,0,1,true,4356,368,368
AlphabeticalComplete,random-160-8,0,2,true,6342,498,498
AlphabeticalRelevant,random-130-7,0,1,true,6568,74,74
AlphabeticalComplete,random-140-2,0,1,true,5920,435,435
AlphabeticalComplete,random-150-2,0,0,true,6298,426,426
AlphabeticalRelevant,random-150-5,0,1,true,8872,162,162
AlphabeticalComplete,random-100-8,0,2,true,1849,239,239
AlphabeticalComplete,random-140-5,0,0,true,5112,409,409
AlphabeticalComplete,random-140-3,0,0,true,5346,423,423
AlphabeticalRelevant,random-150-2,0,2,true,3573,121,121
AlphabeticalRelevant,random-160-4,0,1,true,8696,96,96
AlphabeticalRelevant,random-140-8,0,0,true,9825,104,104
AlphabeticalRelevant,random-140-2,0,0,false,5526,129,129
AlphabeticalComplete,random-140-6,0,2,true,4411,368,368
AlphabeticalRelevant,random-140-2,0,1,false,5545,129,129
AlphabeticalComplete,random-130-8,0,2,true,4200,403,403
AlphabeticalRelevant,random-140-9,0,0,true,4040,94,94
AlphabeticalComplete,random-140-2,0,2,true,5944,435,435
AlphabeticalRelevant,random-100-8,0,2,true,1826,84,84
AlphabeticalRelevant,random-140-6,0,1,true,5529,86,86
AlphabeticalComplete,random-140-9,0,1,true,4513,430,430
